"wd" "sparsity"
"1" 14.0631757125038 0.972284644194757
"2" 10.0729211165886 0.984769038701623
"3" 10.9484313148827 0.983270911360799
"4" 9.67006418650212 0.983770287141074
"5" 11.5015757199161 0.978027465667915
"6" 11.5290697596443 0.979026217228464
"7" 11.9753373219079 0.979275905118602
"8" 13.4543777621363 0.975780274656679
"9" 11.5666461841197 0.981523096129838
"10" 10.9697663165213 0.980274656679151
"11" 10.8573536540802 0.979525593008739
"12" 10.8492259052421 0.980524344569288
"13" 12.3331028803952 0.979775280898876
"14" 11.6347154070944 0.979525593008739
"15" 12.6780792166662 0.979525593008739
"16" 12.0141598240998 0.980274656679151
"17" 11.230593675401 0.98227215980025
"18" 10.8172687146799 0.982022471910112
"19" 10.2472208653967 0.976529338327091
"20" 12.0724992734809 0.976029962546817
"21" 11.6937568641894 0.97852684144819
"22" 11.6458456692458 0.983270911360799
"23" 10.6537783093355 0.984019975031211
"24" 14.4328642390074 0.974531835205993
"25" 13.8119892079268 0.975530586766542
