"wd" "sparsity"
"1" 3.59508624647874 0.970536828963795
"2" 3.62837485607359 0.97478152309613
"3" 3.93166656769329 0.97478152309613
"4" 3.68479765779366 0.976279650436954
"5" 4.03295152501243 0.970287141073658
"6" 3.35085263235426 0.967790262172285
"7" 3.60796551972454 0.977777777777778
"8" 4.35457410323912 0.968789013732834
"9" 3.85987887374737 0.974531835205993
"10" 3.78721615421173 0.965043695380774
"11" 4.08914712313216 0.972534332084894
"12" 3.58086136947755 0.965792759051186
"13" 3.8298282099314 0.970287141073658
"14" 3.93265718607363 0.970786516853933
"15" 4.06396834088869 0.974032459425718
"16" 3.79703082231337 0.970786516853933
"17" 4.0936472560748 0.965043695380774
"18" 3.41450394564368 0.97478152309613
"19" 3.82671162821195 0.976029962546817
"20" 2.81418895576738 0.976279650436954
"21" 3.63333256936683 0.965792759051186
"22" 2.9480092985788 0.974282147315855
"23" 3.97659826126013 0.964294631710362
"24" 4.35739541961719 0.971785268414482
"25" 3.75782542361163 0.967790262172285
