"wd" "sparsity"
"1" 5.9020238170744 0.941573033707865
"2" 5.38808782644681 0.970536828963795
"3" 6.02214003732736 0.947315855181024
"4" 5.15319422576988 0.954057428214732
"5" 5.51052278312356 0.953807740324594
"6" 5.39861399502145 0.961797752808989
"7" 5.46167042536109 0.94856429463171
"8" 6.1339669325639 0.946067415730337
"9" 6.1682419127616 0.968039950062422
"10" 5.78230089680659 0.947315855181024
"11" 5.65403791535358 0.951310861423221
"12" 5.9636095266627 0.953807740324594
"13" 6.22655643283368 0.954307116104869
"14" 5.99544391651036 0.947815230961298
"15" 7.31927121104159 0.940574282147316
"16" 5.49533683501888 0.965543071161049
"17" 6.56223603323393 0.954556803995006
"18" 6.1195002118489 0.962796504369538
"19" 5.6728447378776 0.94207240948814
"20" 5.57135307820621 0.946566791510612
"21" 6.84112494753448 0.966791510611735
"22" 4.36374194646253 0.971785268414482
"23" 6.83884298049646 0.951810237203496
"24" 7.3314021250384 0.943071161048689
"25" 6.63496658298435 0.950811485642946
