"plat" "n" "lvg_nmi" "sli_nmi" "lvg_ari" "sli_ari" "lvg_sin" "sli_sin" "lvg_fnorm" "sli_fnorm"
3 75 0.00751874613250227 0.00702528055855127 0.481252796420582 0.499507829977629 0.994666628638792 0.99585485369741 141 180.859331132394
3 75 0.0251903346532831 0.0343160644496134 0.552930648769575 0.550693512304251 0.973480500619344 0.998319062222717 100.558953020028 158.236436087145
3 75 0.0143566164555213 0.0222257593080005 0.342997762863535 0.547740492170022 1 0.999926897647025 85.5 157.48414425874
3 75 0.0270955615819255 0.00687543419327442 0.558389261744966 0.48089485458613 0.99527184112475 0.999604530831722 159 185.810654746201
3 75 0.00798719194180041 0.0118760412170655 0.399373601789709 0.500492170022371 0.993957648609293 0.97659134297832 124.5 173.240383173964
3 75 0.0118822901496813 0.00235857351542221 0.415480984340045 0.524026845637584 1 0.999669356344389 105 150.440734218028
3 75 0.00664004422421195 0.00360869139680838 0.533780760626398 0.52993288590604 0.999856712821036 0.999274483442681 106.553823112297 163.02262167269
3 75 0.0259614964197175 0.00828275563279465 0.55579418344519 0.531901565995526 0.997805763231428 0.993361697420999 86.6788132625441 174.301816406027
3 75 0.0118574176816729 0.0292643711870387 0.34675615212528 0.512841163310962 0.9913418283769 0.998565222566538 87 152.305595219529
3 75 0.0144312733385486 0.0356038768308405 0.347829977628635 0.548993288590604 1 0.999964369585654 91.5 155.257148576271
3 75 0.0292402346471953 0.0136424373522725 0.494049217002237 0.507114093959732 1 0.997371107416218 139.5 172.759629653055
3 75 0.0152116655709195 0.0188803171598877 0.361968680089485 0.506398210290828 0.992031745523793 0.99453498386655 94.5 160.810382723023
3 75 0.0132558809428473 0.0358921933321617 0.373512304250559 0.553914988814318 0.992619825334483 0.999859439929755 102 161.477220820983
3 75 0.0195835884017845 0.0288232360009726 0.403042505592841 0.543534675615213 1 0.992071648111357 114 177.700748947752
3 75 0.0113689420414505 0.0173068518410558 0.342639821029083 0.552572706935123 0.991631652042901 0.997399528062278 90 169.388063789204
3 75 0.0198541447720987 0.00982743796107449 0.410201342281879 0.518389261744966 0.992831448793946 0.980209989346451 105 157.163452328835
3 75 0.0173963584215665 0.0359475245963601 0.514988814317673 0.506040268456376 0.998180808703217 0.986955419649406 129.056784714864 180.392871342677
3 75 0.00805946681706227 0.022454703576893 0.486979865771812 0.493512304250559 0.987437972862412 0.996871888861977 150.0398449352 195.38523714582
3 75 0.0117844432215573 0.0169109624753008 0.515525727069351 0.4965548098434 0.999988212957006 0.999295624256588 132.642287952184 185.901797180488
3 75 0.0144496819163056 0.00869595798735427 0.531901565995526 0.517852348993289 0.992945139110073 0.996423216336019 120.879005861755 182.160364012787
3 75 0.0109661951578171 0.0153053402562545 0.375212527964206 0.539507829977629 0.992277876713668 0.984247698649722 97.5 157.011125537599
3 75 0.0133028865998894 0.0272660507845737 0.338881431767338 0.565011185682327 0.990697472229278 0.996393439950756 81 146.31436134141
3 75 0.0290990296632871 0.0074891333862649 0.553288590604027 0.523579418344519 0.998622263324105 0.998276445049224 92.6760259433998 159.743559411613
3 75 0.0107353093709212 0.0137874386986326 0.433020134228188 0.523400447427293 0.993127066322842 0.998986062639774 109.5 163.655503743257
3 75 0.00896750257844947 0.00484193979869093 0.391319910514541 0.496733780760626 0.993485272670404 0.999919057553415 115.5 178.853697409908
