"plat" "n" "lvg_nmi" "sli_nmi" "lvg_ari" "sli_ari" "lvg_sin" "sli_sin" "lvg_fnorm" "sli_fnorm"
4 300 0.851560518398038 0.897681342745732 0.866129753914989 0.977807606263982 0.355356923422807 0.155499614297918 104.99426649102 82.149854740913
4 300 1 0.451575579392963 1 0.676062639821029 0.943722532812494 0.565328216380541 77.384230873559 100.376644292679
4 300 0.683396777523735 0.806195287126763 0.786935123042506 0.923579418344519 0.655142524038859 0.99893955640287 72.6770146944464 78.7045136375454
4 300 0.60135104842937 0.665916284583185 0.666040268456376 0.874004474272931 0.218869667912428 0.17001968940185 150.183161717493 104.703662547191
4 300 0.85020214891753 0.803083383551666 0.924832214765101 0.854496644295302 0.227352194034711 0.235578217851828 99.5134035617124 77.0517908236949
4 300 0.871115203234249 0.503972292623328 0.914541387024609 0.75248322147651 0.840448110146635 0.62647547391391 77.994238428709 103.39914825277
4 300 0.662415966315896 0.85787512626489 0.769843400447427 0.953467561521253 0.939284876270442 0.270331870244005 77.2107144332787 54.2971714034023
4 300 1 0.79006718042075 1 0.921521252796421 0.996961928698067 0.585996134314428 73.498171460607 74.2421414083873
4 300 0.977469179820513 0.804466785719578 0.992751677852349 0.883668903803132 0.84943039380007 0.261906197094518 81.0104911042121 77.004139134186
4 300 1 1 1 1 0.999954265969299 0.969064881893833 62.9960774074473 54.3564978516821
4 300 0.0208388571817026 0.572467000987882 0.383534675615213 0.797046979865772 1 0.402842035091562 114 70.984680845031
4 300 1 0.788668539801299 1 0.915525727069351 0.685087134446574 0.201926970066162 80.9919721938674 73.5707304909288
4 300 1 0.820162080655309 1 0.931454138702461 0.999999047935336 0.181501984445345 70.4998507711285 89.3744045131695
4 300 0.774215917359996 0.544614048062891 0.846532438478747 0.697628635346756 0.529841129212 0.196677639965458 106.489937146187 72.7702315007635
4 300 1 0.884404359586073 1 0.909440715883669 0.177812024158168 0.323023554661716 84.7438339249995 50.9856456833801
4 300 0.837704087884396 0.868318999379108 0.956062639821029 0.957046979865772 0.916939645790177 0.529263787140641 73.4982939494659 38.3757248554681
4 300 0.932341824516078 0.691963278663021 0.926532438478747 0.720447427293065 0.460837814268896 0.138717454574491 127.881675679831 78.2390056808644
4 300 0.830760363004667 0.624707339379769 0.892975391498881 0.775838926174497 0.732082934005787 0.32075943916708 107.991446380222 60.2835021887416
4 300 0.793837163561556 0.845396812250618 0.796510067114094 0.956510067114094 0.229798688713095 0.138195569887572 118.935009031373 70.293677318931
4 300 1 0.980766707708034 1 0.995615212527964 0.306976511479302 0.22311214069129 95.0733275916396 67.5916188870176
4 300 0.851971014191109 0.851971014191109 0.901387024608501 0.957762863534676 0.248569013648821 0.780865078715526 84.7979392863001 70.1116288986726
4 300 1 1 1 1 0.986338300406286 0.87392538790433 65.3537325735578 43.5388781837852
4 300 1 0.627141983354131 1 0.757852348993289 0.785796229402957 0.727482994696591 80.9950607225629 87.692014423974
4 300 0.860520745027573 0.530861646710557 0.904250559284116 0.764295302013423 0.640086719539301 0.506573665297525 80.9916863737388 69.9328904537431
4 300 0.721429022546628 0.839933217346115 0.796241610738255 0.946577181208054 0.339935515831018 0.787264312138019 81.7924563533593 83.2578486116243
