"plat" "n" "lvg_nmi" "sli_nmi" "lvg_ari" "sli_ari" "lvg_sin" "sli_sin" "lvg_fnorm" "sli_fnorm"
4 150 0.105852637288666 0.0416524892297435 0.544876957494407 0.516868008948546 0.995748817170748 0.999571914142181 108.035938317254 176.431979767067
4 150 0.0985430262763775 0.148034669780756 0.622281879194631 0.594362416107382 0.966095046486306 0.971916973899326 97.5402067640069 144.128075877768
4 150 0.0202856298740656 0.198980633832585 0.533512304250559 0.551051454138702 0.973535513610051 0.917302858129 139.552165759932 155.078701571447
4 150 0.0181138689150298 0.216457428804667 0.285458612975391 0.672214765100671 1 0.927008952790529 70.5 149.416686627016
4 150 0.0178819839632641 0.163396435330855 0.590156599552573 0.646532438478747 0.996703183323905 0.993089398694215 97.5512416721948 151.072384312967
4 150 0.0204933535326122 0.0792373446421581 0.666666666666667 0.569018683112643 1 0.951488210669764 81 151.024051439929
4 150 0.0725245268916088 0.331943984311722 0.577091722595078 0.68 0.993933326024341 0.996549386005045 105.0512874594 152.54672020804
4 150 0.0177791492912492 0.0472369014735343 0.272125279642058 0.583982102908277 1 0.970680757171472 67.5 164.396437250035
4 150 0.0565621832294113 0.141087381897114 0.565279642058165 0.59821029082774 0.99440729228536 0.969136492343347 103.56991704147 180.991611777925
4 150 0.0260797503667087 0.453458004608765 0.395883668903803 0.704697986577181 1 0.908426707264357 115.5 162.373096372932
4 150 0.16518616029698 0.171427347689686 0.556957494407159 0.506666666666667 0.88529064362361 0.92789437498697 144.047835093608 176.191603917725
4 150 0.0336900943043306 0.20062610710199 0.61503355704698 0.62917225950783 0.999135686243979 0.995804192370143 93.0525817303141 153.639821879455
4 150 0.0230922792447057 0.143864208437864 0.350425055928412 0.606800894854586 0.992156741649222 0.981861170805558 96 162.681805262692
4 150 0.0269999215412044 0.379489815342188 0.463177943043715 0.650314465408805 1 0.999880147142347 133.5 199.683948075966
4 150 0.0246491303419854 0.130134165817662 0.300850111856823 0.603937360178971 1 0.989053285217996 84 131.99892808365
4 150 0.120555659696758 0.201177786129454 0.613422818791946 0.611812080536913 0.948849915762255 0.991369986501619 114.039530515366 186.051556818299
4 150 0.0280612855185622 0.102116319675085 0.323668903803132 0.60241610738255 1 0.996945901482899 91.5 206.082487315855
4 150 0.0196941063386734 0.0960310649315009 0.577539149888143 0.589082774049217 0.993512588193985 0.977339412470678 100.537624528572 191.89464400203
4 150 0.021527561857498 0.177649469966227 0.291364653243848 0.610648769574944 1 0.978038729786154 81 134.310520036935
4 150 0.019867190188862 0.146356172428842 0.274809843400447 0.633467561521253 0.98952850725316 0.889324661435661 72 136.718710804076
4 150 0.117473111912325 0.572391787283044 0.635257270693512 0.846263982102908 0.95236093718328 0.998901132941137 88.5625260192663 123.560016606537
4 150 0.0176917392369501 0.488485652903252 0.276152125279642 0.79248322147651 1 0.99411603981986 73.5 117.486103249603
4 150 0.0170655363439295 0.268165208405528 0.402505592841163 0.61413870246085 0.994236263232456 0.990778620740637 130.5 173.917955374556
4 150 0.0187707460692073 0.169684913823674 0.31910514541387 0.628098434004474 1 0.998216880026718 78 170.288393846615
4 150 0.0863633550245893 0.315590616589356 0.607874720357942 0.691812080536913 0.995400910941799 0.997189342682732 77.4488177475534 132.314625600197
