"plat" "n" "lvg_nmi" "sli_nmi" "lvg_ari" "sli_ari" "lvg_sin" "sli_sin" "lvg_fnorm" "sli_fnorm"
6 225 0.687956555867251 0.466118010734447 0.870425055928412 0.746487695749441 0.834902553742889 0.97720073075331 66.0143627867784 99.1816343576923
6 225 0.950362774530642 0.394714217920175 0.95158836689038 0.735659955257271 0.973396984408391 0.520103852948123 65.3929858929919 89.2576248542047
6 225 0.566657301960154 0.457051850155987 0.766427313372172 0.697805187738074 0.529334065180534 0.999702733591938 75.0108395461737 101.583797436779
6 225 0.896437113422552 0.553785447556481 0.953914988814318 0.814317673378076 0.505305403462455 0.555913751297263 52.2172535409012 86.0269963342926
6 225 0.881236964284236 0.563970750537211 0.946666666666667 0.787024608501119 0.977335206282686 0.716883755604251 58.0608347337529 88.2061042702569
6 225 0.739415264809792 0.582474494307124 0.896644295302013 0.806174496644295 0.614811121946721 0.357909427667154 63.0100552559882 81.1046392823471
6 225 0.929475593399555 0.442695303693851 0.978165548098434 0.730290827740492 0.982270798201343 0.903971947726055 68.3530942911499 70.9397345756264
6 225 0.659609482602976 0.687385894789723 0.824787472035794 0.805190156599553 0.978710051561909 0.221863742773477 93.7076486054714 67.479508588005
6 225 0.578394928970542 0.52885483632577 0.781923937360179 0.745682326621924 0.99913252620964 0.996603634171049 92.2212035223301 77.8834896596499
6 225 0.754163719669103 0.591516686704076 0.892170022371365 0.775749440715884 0.492535341757527 0.803905760394174 66.0018411500157 71.0453692812709
6 225 1 0.347257448173296 0.962432915921288 0.712837837837838 0.671444034892992 0.949019411099677 56.5196026703901 90.1263684174135
6 225 0.736773034705804 0.55614018658809 0.909082774049217 0.78738255033557 0.98162525147007 0.547766841833255 58.5134207330331 88.7257528847574
6 225 0.0445259475013631 0.494012528373435 0.260581655480984 0.74013422818792 1 0.540471749254685 67.5 95.3028390101058
6 225 0.89718889773686 0.368387175563641 0.894765100671141 0.649843400447427 0.882031679835861 0.313292931902835 84.7316811393612 82.357763044258
6 225 0.8471544045746 0.502284680128617 0.951677852348993 0.82165548098434 0.919703257354883 0.487896985974889 58.5155992795639 90.9382926477211
6 225 0.731618766987066 0.660688243327085 0.896286353467561 0.797494407158837 0.997925324616307 0.352521837335102 75.0172233140805 77.937318653251
6 225 0.0310940777117509 0.55678719176687 0.245548098434004 0.768053691275168 1 0.787690733254097 61.5 95.7111707445383
6 225 0.0299542589822833 0.547318868830771 0.211454138702461 0.792214765100671 0.985184366143778 0.788651433800726 51 92.8895080510103
6 225 1 0.593542582624456 1 0.834630872483221 0.811255118058761 0.33957959963552 56.4275607214207 76.6980045789303
6 225 0.0326852254011175 0.62239519532441 0.24662192393736 0.807874720357942 0.989070710093681 0.423482399907852 69 88.6035031266841
6 225 0.0283060723370583 0.542517557583661 0.313467561521253 0.702639821029083 1 0.376194298039802 93 78.7719547495665
6 225 0.941555371995977 0.550396080183965 0.938375350140056 0.717824967824968 0.592892943245391 0.2116099321504 77.335464555191 88.7173634587924
6 225 0.455413052435278 0.585218775230514 0.794004474272931 0.826577181208054 0.655930947547521 0.515524435467957 55.5173100210985 89.7824957852398
6 225 0.811383774215697 0.630450845163994 0.913020134228188 0.79006711409396 0.601183510663876 0.26400793704962 68.5403325006864 87.0020585007466
6 225 0.858708498334163 0.472319759909103 0.891901565995526 0.737181208053691 0.775665632144622 0.454198659994445 75.0119723303102 86.0570627710233
