"plat" "n" "lvg_nmi" "sli_nmi" "lvg_ari" "sli_ari" "lvg_sin" "sli_sin" "lvg_fnorm" "sli_fnorm"
4 225 0.456587856167712 0.73136109490517 0.683758389261745 0.829977628635347 0.750427167914462 0.224901038267561 108.013780501938 90.1967564140015
4 225 0.711119946384263 0.492193884817271 0.839015659955257 0.785682326621924 0.717845228455787 0.229520450123849 97.5230418109757 84.5910438286887
4 225 0.510852934151782 0.837207829928606 0.681073825503356 0.964653243847875 0.692428413980061 0.18783056730488 139.516585677065 112.946502327178
4 225 0.530597121798016 0.814408208029531 0.798120805369128 0.926979865771812 0.737999627155384 0.959476090488305 70.5136538246478 93.9958610910611
4 225 0.0186408784148641 0.802704310935679 0.316957494407159 0.909261744966443 1 0.430597392226873 97.5 87.1600171424508
4 225 0.0204933535326122 1 0.341102847814257 1 1 0.378723837875751 81 107.295413318454
4 225 0.85972224123268 0.521973285469193 0.879821029082774 0.725279642058166 0.705737462821344 0.262098064302773 105.013618788971 95.626642474498
4 225 0.601609828528427 0.798222764693741 0.832304250559284 0.916331096196868 0.564646890783196 0.498262028900376 67.5145944386856 88.7758016215808
4 225 0.376314936056403 0.66697979590308 0.731901565995526 0.836420581655481 0.827300018631205 0.783137496201084 103.514919679575 76.4682617378668
4 225 0.691771486023501 0.553395169461334 0.805458612975391 0.749082774049217 0.8328621626745 0.296121531906416 115.517681034404 74.7487669177293
4 225 0.468129482602092 0.805576090299439 0.665234899328859 0.771901565995526 0.572774918832451 0.155436021083603 144.008418361014 134.183786288918
4 225 0.905956175914258 0.46952698323102 0.966353467561521 0.705055928411633 0.64228570269109 0.260003173707601 93.6573586041173 83.9618264282578
4 225 0.857856796341918 0.875769795582249 0.917315436241611 0.896375838926174 0.545047994310768 0.533865154713496 96.7548422321586 85.8489528175514
4 225 0.490287296558991 0.81452238573663 0.717824967824968 0.895092565383485 0.940613036866041 0.166644545991678 133.526974615117 96.841051401032
4 225 0.727608334021304 0.827479901568636 0.881431767337808 0.940223713646532 0.961569220673875 0.832206672032497 84.0306969265132 97.7689471282952
4 225 0.970719683868647 0.850373936128812 0.991767337807606 0.962058165548098 0.494865372380525 0.317911650902237 114.489071308438 87.8710307366779
4 225 0.50908375071635 0.503130234703676 0.785145413870246 0.745503355704698 0.666667451818726 0.2345194796885 91.5182382544659 67.0977719519033
4 225 0.712664657346433 0.927351825226762 0.82496644295302 0.976375838926175 0.905876228078036 0.2714319712327 100.518394930527 71.3043755648924
