"plat" "n" "lvg_nmi" "sli_nmi" "lvg_ari" "sli_ari" "lvg_sin" "sli_sin" "lvg_fnorm" "sli_fnorm"
3 150 0.0136016375033971 0.107322605680251 0.444832214765101 0.542013422818792 1 0.924454190692891 135 183.383952137233
3 150 0.111516341159456 0.469204030494112 0.587919463087248 0.780402684563758 0.993591483594112 0.793724167318065 114.045465545676 156.296687359114
3 150 0.00551328364674517 0.0033173052635887 0.639194630872483 0.497270693512304 0.995753696316922 0.794766359774006 177 222.337209452762
3 150 0.014072839161282 0.12714454540395 0.349977628635347 0.602505592841163 1 0.997766526958 91.5 149.306982150949
3 150 0.023136805954175 0.261587853832176 0.389709172259508 0.676599552572707 1 0.936519002256432 103.5 150.366826802469
3 150 0.00777306357732824 0.349350106553091 0.428545861297539 0.69744966442953 0.994236263232456 0.816778096351155 130.5 188.114091445573
3 150 0.0884526382554278 0.330523700978013 0.572975391498881 0.723847874720358 0.991805207465703 0.971327617625453 118.543283272039 158.588374776062
3 150 0.00597226625591739 0.242240677827735 0.515883668903803 0.59427293064877 0.995180694841201 0.973254991060488 156 205.449903194408
3 150 0.143821026593092 0.398955005477629 0.445995525727069 0.592662192393736 0.999977190321368 0.952124096648467 186.031287946145 185.335349447215
3 150 0.0126261881580659 0.233765939352951 0.369127516778524 0.663713646532438 1 0.960162079459141 108 163.342155215465
3 150 0.0130580509675923 0.0435782254060952 0.490648769574944 0.516241610738255 0.993310961716756 0.998382229985677 112.5 158.123931273443
3 150 0.0934168599093889 0.454418626618599 0.58255033557047 0.787024608501119 0.962832409691982 0.819123461942501 100.543363831207 160.48560935456
3 150 0.0266517033495069 0.0519932837749343 0.47579418344519 0.524832214765101 0.994236263232456 0.962289512342486 130.5 194.227534414226
3 150 0.0248741401036266 0.0870256521053546 0.682505592841163 0.536644295302013 0.995893206467704 0.917582029778255 183 228.927562000887
3 150 0.0083667687891122 0.247586538516532 0.399552572706935 0.595615212527964 0.993807989999906 0.918354596477293 121.5 157.626480153912
3 150 0.0113087082442646 0.270663634823065 0.428098434004474 0.637404921700224 1 0.831623965516216 105 171.733451319095
3 150 0.0204131033991901 0.452481660976896 0.57413870246085 0.616733780760626 1 0.993253646496562 165 182.840090951357
3 150 0.11509056716803 0.163578201466807 0.608232662192394 0.634630872483221 0.961424606856268 0.913082351884163 96.8321866256768 153.693877434614
3 150 0.12676177321217 0.154836919386565 0.573601789709172 0.601342281879195 0.861024625132309 0.907117952647988 123.564846545241 189.405288428418
3 150 0.0154265789489761 0.185232849616035 0.519373601789709 0.61413870246085 0.986473528686051 0.732797267255063 124.547342602651 184.761910833837
3 150 0.0126222295384861 0.0928032664158261 0.485816554809843 0.515525727069351 1 0.944632822050156 133.5 202.510047323115
3 150 0.142559962709182 0.463199633743768 0.558120805369128 0.64993288590604 0.988633108455598 0.721336967682077 114.049359388372 176.34773098824
3 150 0.0982294690361477 0.133186425737677 0.551856823266219 0.573512304250559 0.98060240466796 0.926286564937551 106.566655770819 172.981674005884
3 150 0.00456449378169554 0.0621861672676948 0.481700223713647 0.517404921700224 0.938921366694625 0.994751844380924 159.03368653324 225.181309513132
3 150 0.0519854849064026 0.125840321554565 0.571006711409396 0.570290827740492 0.991361560668661 0.973223850271614 91.5481002583776 161.719690628026
