"plat" "n" "lvg_nmi" "sli_nmi" "lvg_ari" "sli_ari" "lvg_sin" "sli_sin" "lvg_fnorm" "sli_fnorm"
5 75 0.0297200595611467 0.0282335645440665 0.63668903803132 0.581387024608501 0.989200405500919 0.996773867726863 90.068769305277 153.73208465147
5 75 0.0373960206472185 0.0346936201753525 0.616375838926175 0.553199105145414 0.998686618282607 0.986123252133837 94.1025488788185 154.562429269258
5 75 0.0292999937321188 0.0491251939064439 0.389440715883669 0.561700223713647 1 0.999542036162099 105 158.052871672533
5 75 0.024282236542094 0.0627844171891121 0.234541387024608 0.610559284116331 0.988303691203525 0.967089754643257 64.5 140.02078735727
5 75 0.0287833322342984 0.0310608218555496 0.26407158836689 0.597136465324385 1 0.985115809207236 72 125.851425767904
5 75 0.0341230829570161 0.0336700634289616 0.602326621923937 0.601700223713647 0.998702093677799 0.999137053210586 75.0695083108897 158.728332807267
5 75 0.0276694822883593 0.0417270580222655 0.294049217002237 0.542908277404922 1 0.994955959358062 87 159.898443703927
5 75 0.0131721398351744 0.0727059103127684 0.377807606263982 0.521431767337808 0.994029797388005 0.957884072864139 126 163.280442113887
5 75 0.0630216649226019 0.0856157716393576 0.604832214765101 0.584608501118568 0.993830763058595 0.999981669954013 91.1381577901555 154.494060843798
5 75 0.0362506391406697 0.0547652296380489 0.644921700223714 0.617897091722595 0.992046211395423 0.989284256033445 68.9112077617715 139.943985069784
5 75 0.0800981109997543 0.0502011156477388 0.624887556221889 0.608924360602213 0.980788941283765 0.985537896904939 75.0612095541779 146.96012805186
5 75 0.0410598660355054 0.0535486908859209 0.659418344519016 0.600715883668904 0.9999387564759 0.999639087915635 68.8293905958947 143.126378790418
5 75 0.0225428690559672 0.038190351226729 0.632930648769575 0.572348993288591 0.999379375567771 0.989436386226027 85.1803889426899 169.111630739547
5 75 0.0262427547634679 0.0454396296048152 0.358836689038031 0.567427293064877 1 0.988608795067089 96 144.533647916054
5 75 0.0409913636805799 0.0330578194144049 0.645637583892617 0.614407158836689 0.999407686337987 0.998268060664618 62.9906006785541 127.644564827685
5 75 0.0300120651733591 0.0424780783877775 0.303534675615213 0.608680089485459 1 0.995590850804998 79.5 171.216311119869
5 75 0.0242787286025268 0.0293769580329881 0.284921700223714 0.556062639821029 1 0.997514501360486 79.5 136.320191784781
5 75 0.120976865088203 0.0558263064079692 0.685906040268456 0.609038031319911 0.94928819282672 0.909694657523947 61.3395013768199 138.486172489119
5 75 0.0311331595881371 0.0386312192783386 0.255123042505593 0.614675615212528 1 0.989009926628822 63 134.838391948237
5 75 0.054176654101068 0.0543143184964947 0.645369127516779 0.614854586129754 0.99845031752798 0.98016169936071 82.5574702857989 139.363883782837
5 75 0.0224755855798397 0.0504600177775787 0.407695749440716 0.553736017897092 1 0.998742790945276 126 179.941298396978
5 75 0.0239823254721596 0.0320300997858188 0.341556321422093 0.48858939802336 1 0.99522673851412 84 147.591351603926
5 75 0.0263799524992657 0.0469084978369721 0.246353467561521 0.562774049217002 1 0.988634857074175 57 141.372118375647
5 75 0.0475052282284777 0.0668173547581763 0.632393736017897 0.584519015659955 0.996816641358099 0.996131506741869 78.0691100432293 140.271011263798
5 75 0.0268206100097152 0.0302935325543465 0.272125279642058 0.574765100671141 0.989949493661167 0.999794347945068 75 139.634741406489
