"plat" "n" "lvg_nmi" "sli_nmi" "lvg_ari" "sli_ari" "lvg_sin" "sli_sin" "lvg_fnorm" "sli_fnorm"
6 375 0.893879368020886 0.889754271089424 0.969753914988814 0.911230425055928 0.54214783428144 0.14043075138257 79.4805877665914 68.7608743034135
6 375 0.899551202348609 0.751710161898131 0.943624161073826 0.879642058165548 0.179735976411703 0.114256494804157 65.3103413190577 70.0304001434362
6 375 0.939533647925902 0.715439760836695 0.851006711409396 0.743713646532438 0.243336876237903 0.108115240184173 118.807970733016 61.924768040348
6 375 0.863357002368027 0.784427845776704 0.911140939597315 0.891185682326622 0.221028350314587 0.286701370367021 59.3238932422965 84.8609546214225
6 375 0.943619414004583 0.651050873548227 0.942192393736018 0.80841163310962 0.447196064495381 0.317059679850998 71.1655515920071 69.5628393800644
6 375 1 0.901432901176604 1 0.9269907491384 0.218608109233974 0.176330883578359 74.0630844519511 55.2654703955459
6 375 0.957501069984858 0.890716570761223 0.899906703985073 0.96789406856521 0.995637051961106 0.33839215489055 75.6386854929119 45.5492293123972
6 375 0.936085623633345 0.950715635994907 0.980581655480984 0.989261744966443 0.99989227565395 0.579111953211746 63.7579247192757 48.3550978672035
6 375 0.830691035648758 0.857484084136036 0.884026845637584 0.962147651006711 0.906492354003952 0.596893542494744 69.6207191391409 60.7088648755209
6 375 1 0.968822642801437 0.942979412445061 0.994604887337353 0.954176529847324 0.193482434388121 80.0938150202486 48.7916078023215
6 375 0.926543642589722 0.657919244819779 0.865055928411633 0.72420581655481 0.158094726510546 0.115279299578604 112.811988254847 49.2241963264698
6 375 1 0.746916227971406 1 0.877225950782998 0.213363731286085 0.137632039586716 65.1267684164961 72.5213296055544
6 375 0.953690236869012 0.851008705343903 0.98496644295302 0.918299776286354 0.219842775572237 0.481732360035535 66.7690759137489 68.7985962739757
6 375 1 0.729935595003081 0.923809523809524 0.880616509926855 0.421952225873188 0.331278692217064 68.2984062057819 65.4917893683894
6 375 1 0.831127309177431 1 0.88851393575803 0.570324677062344 0.247843721317526 74.0771070414031 63.463181959073
6 375 0.870878031466243 0.6281082989726 0.883489932885906 0.77923937360179 0.293319342764046 0.191061662723308 84.5578066485779 57.5139907826966
6 375 0.764317532401514 0.803547956642358 0.878657718120805 0.92841163310962 0.250023881760778 0.301857318213639 59.3698576538838 77.9328169664531
6 375 0.979550211570237 0.761634341141565 0.931275167785235 0.822192393736018 0.543300363015822 0.279212338741677 83.1582136530754 42.0000192827763
6 375 0.880822102905447 0.584011437482112 0.942460850111857 0.784340044742729 0.189654351876508 0.239425108546084 65.2850700844437 66.6931821764421
6 375 0.891395502596682 0.878007979326751 0.950782997762864 0.955615212527964 0.240841374316117 0.853772586967041 50.4444707626808 95.98197233994
6 375 0.901519162628055 0.779757075736093 0.944161073825503 0.905592841163311 0.31532560238897 0.819772804282073 54.7150848953759 72.0627685201995
6 375 0.946448452576762 0.938712846453312 0.977628635346756 0.9834451901566 0.896175584311757 0.627811011300997 60.8267221353354 58.5625281843259
6 375 0.961142096558514 0.870390823155743 0.963042505592841 0.887606263982103 0.460173763950074 0.246808026894137 87.5135705891645 62.9938490552456
6 375 0.939675111994625 0.820496987673933 0.974228187919463 0.943176733780761 0.994246176572432 0.461315037855443 56.3893189331103 74.0151531263988
6 375 0.829503597021188 0.843482157827927 0.881700223713647 0.963847874720358 0.997840024964034 0.432857722304113 71.2493198224339 56.0281747440637
