"plat" "n" "lvg_nmi" "sli_nmi" "lvg_ari" "sli_ari" "lvg_sin" "sli_sin" "lvg_fnorm" "sli_fnorm"
5 225 0.0275694563852104 0.623732117071879 0.287606263982103 0.819686800894855 1 0.418448203527993 85.5 87.9695821585941
5 225 0.0361332732573569 0.689413088060425 0.303266219239374 0.822639821029083 1 0.231157157788354 91.5 66.6848771693421
5 225 0.0373444734970532 0.914919566870521 0.288859060402685 0.980671140939597 1 0.891972464621886 72 50.6451756263751
5 225 0.610682986159251 0.747402305681023 0.740850111856823 0.740223713646532 0.904539109692251 0.169926684042099 133.51255255709 96.0073656226733
5 225 0.823478468939452 0.461894862179212 0.883668903803132 0.711767337807606 0.45266709560651 0.311598369852213 99.5934534605741 89.7813884659036
5 225 1 0.62527231679483 1 0.788545861297539 0.606592237588706 0.986573105551262 68.5148495480385 83.5821064700405
5 225 0.0198550183102787 0.734417426555365 0.436332305459822 0.816258064516129 0.994169046502282 0.284889482245896 129 99.8407019494384
5 225 0.0238278356917082 0.643429349712978 0.229440715883669 0.832930648769575 0.987420882906575 0.949887068902807 60 99.9941802014867
5 225 0.0231205050813177 0.683378470986947 0.258612975391499 0.886979865771812 1 0.329143551121895 81 80.7165840399811
5 225 0.823979623774547 0.721510576708207 0.854854586129754 0.834183445190157 0.98778368231596 0.198020283653908 101.224550439843 74.9919055446634
5 225 0.593901446407003 0.765343815567696 0.780492170022371 0.841431767337808 0.787244805752248 0.196198651148355 94.510684152891 82.5964602406959
5 225 0.891722580347753 0.733073482450532 0.921968680089485 0.861208053691275 0.571835832653431 0.461387980173369 76.5015344615512 79.1667790094555
5 225 0.0247873059618451 0.756127376251168 0.303534675615213 0.828366890380313 1 0.215768845458474 99 65.184788045724
5 225 0.832660605844569 0.686462790518844 0.918926174496644 0.875615212527964 0.834807644184527 0.807647922790463 78.0238953322085 93.8384823956289
5 225 0.0243438651987441 0.559103653681815 0.362237136465324 0.692706935123042 1 0.286342830502653 114 85.5973419732809
5 225 0.601516960206007 0.333807374838596 0.851185682326622 0.700939597315436 0.905713410534035 0.680338484180031 79.5144558727994 94.6291226096829
5 225 0.721951444639269 0.759542247332473 0.866666666666667 0.876331096196868 0.996887211010063 0.400623660678233 76.514934350251 92.3971664433899
5 225 0.955188052679173 0.615200243351105 0.984787472035794 0.815302013422819 0.327439532416266 0.538059829375057 75.7854433226428 90.6870267907797
5 225 0.0264725519563118 0.827691471546083 0.308724832214765 0.85496711664936 0.991031208965115 0.368746673033725 84 80.3714587227706
5 225 0.460448677528003 0.482532282011601 0.774407158836689 0.678568232662192 0.682505978767574 0.228320131962734 90.0152425674364 57.2657613457904
5 225 0.0420835177750921 0.64936794998379 0.427114093959732 0.740939597315436 1 0.387832198984339 115.5 82.5721666900677
5 225 0.0250592922764247 0.65469476386582 0.282237136465324 0.834451901565996 1 0.530113695302148 81 86.5648929929063
5 225 0.0276098375003611 0.743760256591756 0.300850111856823 0.909888143176734 1 0.257882342188216 90 73.4472607591169
5 225 0.827457230814674 0.559297651969518 0.899328859060403 0.797315436241611 0.964584352506834 0.754007422722735 78.7766089504053 79.1813767945126
5 225 0.892452613994344 0.336293193330956 0.953109619686801 0.71248322147651 0.892127506903289 0.698121618081933 71.3857747718773 100.001229720471
