"plat" "n" "lvg_nmi" "sli_nmi" "lvg_ari" "sli_ari" "lvg_sin" "sli_sin" "lvg_fnorm" "sli_fnorm"
4 375 1 1 1 1 0.434032780156547 0.196107907223345 106.481071029253 55.1926339765609
4 375 1 0.727609720059169 1 0.865145413870246 0.539271724167778 0.14215488064425 96.4414517725923 63.368479515903
4 375 0.915931410061066 0.88411767847145 0.978165548098434 0.97261744966443 0.442818411070814 0.117801220093255 164.973398539364 107.45623581234
4 375 1 1 1 1 0.466039778637998 0.982031577549726 71.9815282046675 59.9234474784865
4 375 1 0.852486317878102 1 0.960536912751678 0.211856707833095 0.0990801087524436 87.6863169420628 53.1007307897972
4 375 1 0.980722362982214 1 0.996062639821029 0.270260583471216 0.140233213104418 93.5015260460704 42.9876052657153
4 375 1 0.59703631936872 1 0.764653243847875 0.581534287081001 0.186779815934913 89.9826706603012 56.4857058269278
4 375 1 0.73478060302193 1 0.864697986577181 0.144862560663241 0.0877237054396806 127.784000177573 80.2733909126429
4 375 0.696218211053064 0.736451711264209 0.801610738255034 0.744340044742729 0.487651489337448 0.0956559881248499 109.480690925307 47.8678577840766
4 375 1 0.823608433657444 1 0.950514541387025 0.263994758959701 0.0954815112091637 99.4244704299821 52.977139404543
4 375 0.970691529650499 0.970691529650499 0.961789709172259 0.992214765100671 0.878059849927385 0.536531461183746 92.000485006802 40.589413669586
4 375 1 0.791202236248369 1 0.906040268456376 0.862593217059634 0.602869633806642 77.1978504624772 62.5971537940655
4 375 0.825195637768415 0.563448544156327 0.942281879194631 0.804563758389262 0.764262583079316 0.13332845785604 116.975061205469 59.8142214241799
4 375 0.728055753511373 0.610869188439752 0.76572706935123 0.81082774049217 0.267500643294986 0.153482045066106 123.275075866871 63.3324699355507
4 375 0.723087884090492 1 0.841610738255034 1 0.582034861877302 0.719764932724425 86.1449028057368 43.380820137383
4 375 0.842350469799258 0.814181644720566 0.943624161073826 0.785234899328859 0.449119854028274 0.135392577505061 133.476501565706 79.3078979803897
4 375 0.842760994180667 0.610740437182442 0.947203579418345 0.758836689038031 0.640049326115267 0.861162780338606 98.9792552761649 50.1035223041501
4 375 1 0.732230419192862 1 0.830246085011186 0.186737974808415 0.253637765390964 75.7728709800381 33.7207721200756
4 375 1 1 1 1 0.396260376669208 0.228211296528482 90.6428838797016 39.2022474601639
4 375 0.803489554814057 0.614454231321238 0.911677852348993 0.74917225950783 0.15956473733159 0.311263107191404 111.446479394322 56.2712727184114
4 375 0.856296932593845 0.639882682658332 0.805011185682327 0.659149888143177 0.219129685257543 0.0958887265742689 140.977514017085 84.2419349716886
4 375 1 1 1 1 0.264350866780171 0.161803038344525 87.6415903301506 33.6701605076203
4 375 1 0.830743969843314 1 0.935570469798658 0.829311875305376 0.39483365132656 74.1558307219324 54.9868281781586
4 375 0.892954251825486 0.868253875950121 0.902281879194631 0.897181208053691 0.20786924105048 0.240761982513399 93.5811794619923 50.5659264279044
4 375 1 1 1 1 0.211467149805459 0.169233127166736 81.6516592226519 39.9201856020878
