"plat" "n" "lvg_sin" "sli_sin" "lvg_fnorm" "sli_fnorm"
2 10000 0.690394702425524 0.204260228268791 80.5781814660601 6.3354481165181
2 10000 0.998325227425476 0.257029542720087 77.7877395551957 3.80421519955341
2 10000 0.655410855600116 0.75679913492009 78.554428035436 5.21736153806012
2 10000 0.815421628535956 0.445657221403489 80.6341281709394 3.91877242758838
2 10000 0.562243160013436 0.282101902724589 79.5945542576548 4.30540181439874
2 10000 0.33281718592717 0.130540817883344 80.3166630086734 3.85308793107255
2 10000 0.65398392202126 0.483105153824055 79.9562011898683 4.35094516999041
2 10000 0.994542088102244 0.162649829813683 80.5472874730811 4.47892789527798
2 10000 0.824514112680546 0.738539448939687 80.4117263558698 5.19124145817905
2 10000 0.806422772735156 0.39325925296601 78.7520169632588 4.84333058756466
2 10000 0.316805391065472 0.265469107072193 80.7586362839106 5.2785217713136
2 10000 0.405783452109069 0.274888211849692 80.3399365362371 3.41404765271734
2 10000 0.319457773602294 0.0542232719355777 84.4260709574867 4.75249857434833
2 10000 0.679483899783156 0.319759361795067 81.0874319808974 3.52355682246715
2 10000 0.371051128164593 0.89430185397114 78.4708459181028 6.37208778460231
2 10000 0.323018456730451 0.176149204815435 78.8559612010155 4.4609999325014
2 10000 0.9825462751794 0.174050701841335 82.0800154119809 4.24970035539511
2 10000 0.501129454438829 0.0315293661161276 81.9520147301173 3.77850998839929
2 10000 0.594790080239718 0.129467758568084 79.8605735252409 4.35229484312713
2 10000 0.338440499714295 0.554876900573219 82.7941254150769 3.84267661287938
2 10000 0.478260889751697 0.348517511556778 79.3894644792688 5.22828288383315
2 10000 0.364621360739708 0.022676813716976 81.2902097850345 3.44166189379974
2 10000 0.67717931365479 0.44704252458534 81.1257655555162 6.63430097832797
2 10000 0.354359193456853 0.0801385119845696 80.0352540141168 3.95563112524607
2 10000 0.442600519421737 0.16417824044755 78.5916764041857 3.76158844667457
2 10000 0.608368407137144 0.488945514997686 78.6576147624663 7.04855322242436
2 10000 0.310799715111165 0.09433465473739 81.2834752371354 5.09993495579566
2 10000 0.314916170045748 0.0655592653156476 81.5331856503825 3.42987125164877
2 10000 0.34874957386146 0.160927458573576 79.5489570963033 3.88950530176562
2 10000 0.479253908301598 0.469277171489403 79.1180792571234 3.91076463046236
2 10000 0.399077007028562 0.0978849463650561 80.5834898970974 4.01250218387698
2 10000 0.946584693602177 0.972382959031358 80.5453585104928 4.60077822798193
2 10000 0.685635630706366 0.0289348827084644 79.9633471939281 3.70990626120387
2 10000 0.808702909512341 0.115052216299284 85.7954860060792 3.90398953450294
2 10000 0.40670750670006 0.117562479634283 83.5409051387633 5.41942491040226
