"plat" "n" "lvg_nmi" "sli_nmi" "lvg_ari" "sli_ari" "lvg_sin" "sli_sin" "lvg_fnorm" "sli_fnorm"
4 375 1 0.874251388536524 1 0.879015659955257 0.151949863809662 0.141883203635564 105.390286891255 46.2091763437847
4 375 1 0.741399373651489 1 0.866845637583893 0.351628133025299 0.138393288991103 77.1194491832663 50.0694542990282
4 375 0.744563205409557 0.806195287126763 0.826935123042506 0.923579418344519 0.517257156588467 0.149718314091444 72.6879122470541 74.7459877308193
4 375 0.674051003591558 0.747376785916355 0.688232662192394 0.705682326621924 0.468964743738492 0.0991199485819168 149.968480962183 85.4660189968092
4 375 1 0.786394743638435 1 0.901923937360179 0.174436543573135 0.136893464423642 99.4677801681092 54.7493270517555
4 375 1 0.861707218605663 1 0.955167785234899 0.846130032959904 0.558281060911242 78.5574786082202 46.6663274950196
4 375 1 0.872305413177013 1 0.914093959731544 0.771180961157068 0.756656357879993 77.1094238264597 42.0866656980932
4 375 0.764587651148995 1 0.838031319910514 1 0.971815526803398 0.319448602346213 74.095069193657 38.5768824912001
4 375 0.805098655821955 0.770073149981621 0.906577181208054 0.916152125279642 0.535074925489122 0.56556990632861 80.9852182565397 51.3086530967089
4 375 0.722202124589753 1 0.822102908277405 1 0.999640867457101 0.888416366775125 63.8628631600492 52.629882795169
4 375 0.791339729042352 0.640766764922184 0.903624161073825 0.749709172259508 0.833731265211756 0.12926389162456 113.983524001539 50.3998625919376
4 375 1 0.783870756059091 1 0.899955257270693 0.283642347396627 0.265977402484097 81.6129598291309 54.8827786751262
4 375 1 1 1 1 0.243284913319788 0.666074194075444 71.1818008643803 48.0691429148207
4 375 1 0.869425333198639 1 0.856912751677852 0.263727970770243 0.1209000298827 106.93817850757 51.5742030452415
4 375 0.843954302670351 0.835087077362667 0.922326621923937 0.936017897091723 0.266574315205456 0.16335634626001 84.5690591231223 48.9482642517184
4 375 1 0.868318999379108 1 0.957046979865772 0.178582916634895 0.285967587019217 74.2285078938238 35.662093791068
4 375 0.934748317352955 0.742964136384487 0.984787472035794 0.822102908277405 0.644798692372283 0.503808349586393 127.479353387724 70.4380140740265
4 375 0.91259484634306 0.943358672615832 0.977628635346756 0.989440715883669 0.609750879232838 0.357700771442139 107.98274482136 53.8683977894185
4 375 0.75087447764037 0.75087447764037 0.866935123042506 0.866935123042506 0.163405592964884 0.11195955130284 118.787863034433 61.0075311401355
4 375 0.843093469123475 0.79070005968541 0.865055928411633 0.886711409395973 0.247680674821851 0.261329039916713 94.9917892005355 47.3958763650482
4 375 0.999999999999999 0.771749468508559 1 0.895123042505593 0.428909360483523 0.819357958607457 84.5756789033815 53.0602408866385
4 375 1 0.748732035833218 1 0.84751677852349 0.996872541092019 0.826468217838099 65.1775662077604 37.2483344017794
4 375 0.653446618208116 0.980378624138575 0.776286353467561 0.994541387024608 0.66791670829727 0.21812974445596 81.6241573071492 62.3949875787
4 375 0.981784710861255 0.843604051249424 0.996152125279642 0.943982102908277 0.746645977066923 0.338675528011513 80.9829334696151 58.5285976136768
4 375 0.839933217346115 0.810344988216614 0.893333333333333 0.936733780760626 0.993562142676302 0.215306113311661 81.6819259712921 67.9030345912994
