"plat" "n" "lvg_nmi" "sli_nmi" "lvg_ari" "sli_ari" "lvg_sin" "sli_sin" "lvg_fnorm" "sli_fnorm"
3 375 0.0131775350951087 0.738244549102299 0.489664429530201 0.908456375838926 0.994666628638792 0.115633613809098 141 79.5885479210215
3 375 1 1 1 1 0.612608619017666 0.216778408883838 100.481178769438 45.289156890475
3 375 0.0151621966820199 1 0.34407158836689 1 1 0.273026002184016 85.5 31.952723280646
3 375 0.0270955615819255 0.952717107597088 0.558389261744966 0.979597315436242 0.99527184112475 0.0786148302916893 159 95.0293935416634
3 375 1 0.52849161720789 1 0.72420581655481 0.49713527113184 0.22053375461375 124.485201359588 72.5673496705726
3 375 1 0.97370259491614 1 0.99248322147651 0.790577021433697 0.99664631300093 104.980744078412 49.9070018477017
3 375 1 1 1 1 0.63050344599193 0.115318666352023 106.479905261108 46.6181756202387
3 375 1 1 1 1 0.898617833290595 0.590227863330174 86.0501309404338 32.6338432892439
3 375 1 1 1 1 0.499168527651343 0.746423110402345 86.9824753705457 34.7174208645547
3 375 1 1 1 1 0.521003286308653 0.229429866491111 91.484456789895 32.6024666400218
3 375 0.999999999999999 0.717121981920314 1 0.753914988814318 0.842523147625129 0.13298388839453 139.47652748274 82.4283703026317
3 375 1 1 1 1 0.738103294861894 0.263643050329028 94.4785334676681 41.6688586135709
3 375 1 0.662455306930662 1 0.761342281879195 0.889493583563708 0.333349732588243 101.989591699382 47.7722193467967
3 375 1 1 1 1 0.828135280249369 0.101721201896313 114.425966810189 56.8441121065441
3 375 1 1 1 1 0.983151322319284 0.192474501774838 89.9862398051825 35.6042730735026
3 375 0.708437762708071 0.706239377677649 0.803400447427293 0.891991051454139 0.683013284355844 0.440156240392132 105.413517280773 44.6755718511988
3 375 1 0.973868394120013 1 0.991409395973154 0.396095186123404 0.122668024147197 128.973287653415 74.117223055765
3 375 0.820528325841166 0.79967120324993 0.946845637583893 0.752393736017897 0.574518911129562 0.0892062864284869 149.976330129427 87.3740234314167
3 375 0.726928929232619 1 0.754451901565996 1 0.532203031330514 0.0810573610959278 132.230826736276 75.7683603965976
3 375 1 1 1 1 0.5253656768094 0.163742302243347 119.984075749665 65.5460386486088
3 375 1 1 1 1 0.756965798983057 0.525531620265065 97.48133933279 48.9826996883109
3 375 0.575983770212984 1 0.719731543624161 1 0.797633555078476 0.999874006313824 81.563518938682 32.0013755426742
3 375 0.460575379084774 0.646458627638794 0.650917225950783 0.763937360178971 0.810293536539253 0.978999112473189 91.4898528534918 41.9287542569154
3 375 1 0.759344805428154 1 0.922326621923937 0.902336607196113 0.746369818255168 109.898124613636 57.0036107625798
3 375 1 1 1 1 0.476817623680656 0.19307348698024 115.478124990085 59.9558827351103
