"plat" "n" "lvg_nmi" "sli_nmi" "lvg_ari" "sli_ari" "lvg_sin" "sli_sin" "lvg_fnorm" "sli_fnorm"
3 300 0.738111892451454 0.737434138780207 0.758389261744966 0.911856823266219 0.939939711329694 0.0958519007060784 140.989110967963 89.3546645528008
3 300 1 1 1 1 0.833733782800483 0.343713269977654 100.500956486244 78.3099518705221
3 300 0.0143566164555213 1 0.342997762863535 1 1 0.173968312468177 85.5 46.8838376774133
3 300 0.719451215852663 0.707527526169327 0.701208053691275 0.698970917225951 0.690298348661214 0.121433592724593 158.988006552213 109.441603378553
3 300 0.00798719194180041 0.664336786476596 0.399373601789709 0.750872483221476 0.993957648609293 0.111068961825391 124.5 72.407855778134
3 300 0.0222663617790757 0.70370971406375 0.424250559284116 0.90496644295302 1 0.877376816854712 105 67.7407459340167
3 300 1 1 1 1 0.667667159026428 0.133772743643633 106.494679199491 56.4115763965181
3 300 1 1 1 1 0.763619047491948 0.916422734907006 85.4892167199449 41.0933920398603
3 300 1 0.971469364808375 1 0.99158836689038 0.932802858199 0.214716822286168 86.994643196532 82.7390767295667
3 300 1 0.572531126287772 1 0.726353467561521 0.979994127471651 0.264694660405875 91.4922921824288 57.3968111736332
3 300 0.748542969293272 0.711557113031317 0.758389261744966 0.892975391498881 0.552824755272528 0.122991037457056 139.490815934732 88.5330759245247
3 300 1 0.971864290772893 1 0.99158836689038 0.983077546115255 0.964471563215006 95.0955722868833 81.6366175438132
3 300 1 0.972109517548048 1 0.992751677852349 0.701698405513333 0.20356906588753 101.99625148971 74.2014594821138
